target,id,date,flag,user,text,text_processed
4,2188323347,Mon Jun 15 21:41:23 PDT 2009,NO_QUERY,catcherdudesmom,@Glass_Half_Full... Now if I win ur Red Tote Purse  GIVEAWAY!   http://twurl.nl/y1pnrk  .. I will twist my arm and do 1 opening it. ,"['glass', 'half', 'full', 'win', 'ur', 'red', 'tote', 'purs', 'giveaway', 'twist', 'arm', 'open']"
4,1827496394,Sun May 17 10:50:05 PDT 2009,NO_QUERY,joemillz,@Shay_Marie ,"['shay', 'mari']"
0,2256020334,Sat Jun 20 12:08:29 PDT 2009,NO_QUERY,Tanya_Horie,"argh, Alexander the cat having second asthma attack of the day.  Why oh why did we switch the litter   Vet on Monday","['argh', 'alexand', 'cat', 'second', 'asthma', 'attack', 'day', 'whi', 'oh', 'whi', 'switch', 'litter', 'vet', 'monday']"
0,2060805520,Sat Jun 06 19:36:44 PDT 2009,NO_QUERY,paige1315,@sarahchat o did u see jb is going back to dallas im sad ,"['sarahchat', 'u', 'see', 'jb', 'go', 'back', 'dalla', 'im', 'sad']"
4,1978956402,Sun May 31 01:04:18 PDT 2009,NO_QUERY,jamillemolina,is @ Saigon International Airport awaiting our PAL flight back home. ,"['saigon', 'intern', 'airport', 'await', 'pal', 'flight', 'back', 'home']"
0,2063318614,Sun Jun 07 02:10:55 PDT 2009,NO_QUERY,twebbstack,"@himynameisrose yeah it was, and i went but didnt get in  but its life ha","['himynameisros', 'yeah', 'wa', 'went', 'didnt', 'get', 'life', 'ha']"
4,1989212568,Mon Jun 01 00:44:01 PDT 2009,NO_QUERY,magnezi,@simon Goodluck. I've heard the AWS lecture already but each time I like it more ,"['simon', 'goodluck', 'heard', 'aw', 'lectur', 'alreadi', 'time', 'like']"
0,2221912095,Thu Jun 18 06:12:10 PDT 2009,NO_QUERY,kittylove32,raining and feeling crappy ,"['rain', 'feel', 'crappi']"
4,2187904971,Mon Jun 15 20:59:20 PDT 2009,NO_QUERY,josephranseth,"@brandisco Yup, you've got me figured out... lol  And now, so does the rest of the world ","['brandisco', 'yup', 'got', 'figur', 'lol', 'doe', 'rest', 'world']"
0,1976577291,Sat May 30 18:29:26 PDT 2009,NO_QUERY,highdizzle,just got home from the beach and sadly enough i left my celly there...i am out of contact with the outside for going on 13 hours ,"['got', 'home', 'beach', 'sadli', 'enough', 'left', 'celli', 'contact', 'outsid', 'go', 'hour']"
0,2233709651,Thu Jun 18 21:46:33 PDT 2009,NO_QUERY,naanmonster,"is watching the last temptation of christ, drinking sangria, and is very all by myself. ","['watch', 'last', 'temptat', 'christ', 'drink', 'sangria', 'veri']"
4,2176335970,Mon Jun 15 03:35:33 PDT 2009,NO_QUERY,MyriadLife,@AnnHawkins Thanks ,"['annhawkin', 'thank']"
4,2188955969,Mon Jun 15 22:55:34 PDT 2009,NO_QUERY,JacobMilkSquare,"Haha, Chewy is walkin with mee. ","['haha', 'chewi', 'walkin', 'mee']"
0,2265429193,Sun Jun 21 06:33:48 PDT 2009,NO_QUERY,Thorpe,@Agreb On a Sunday? ,"['agreb', 'sunday']"
4,2039819447,Thu Jun 04 22:53:21 PDT 2009,NO_QUERY,prp2,"@revmem Yup.  Was saying that I surprisingly enjoyed it. Expected something horribly dry, but it was actually pretty entertaining to me.","['revmem', 'yup', 'wa', 'say', 'surprisingli', 'enjoy', 'expect', 'someth', 'horribl', 'dri', 'wa', 'actual', 'pretti', 'entertain']"
4,1996636441,Mon Jun 01 15:25:26 PDT 2009,NO_QUERY,CHeez12,@songsstuck Okay. I can die now. ,"['songsstuck', 'okay', 'die']"
4,1978570026,Sat May 30 23:46:10 PDT 2009,NO_QUERY,ChEmIcALbUlLeTs,@JoelMadden  I hav to wait too ,"['joelmadden', 'hav', 'wait']"
0,2324053361,Thu Jun 25 02:09:52 PDT 2009,NO_QUERY,KaveyF,"@FoodUrchin Never used to have to do this, and used to get loads of flowers and courgettes. But last 3-4 years crap. ","['foodurchin', 'never', 'use', 'thi', 'use', 'get', 'load', 'flower', 'courgett', 'last', 'year', 'crap']"
4,1964396814,Fri May 29 14:10:14 PDT 2009,NO_QUERY,LAFerry,@Breatheband Ahhh so excited!  I was jammin to Classified in the car today and realized how much I wantcha new stuffff ,"['breatheband', 'ahhh', 'excit', 'wa', 'jammin', 'classifi', 'car', 'today', 'realiz', 'much', 'wantcha', 'new', 'stuffff']"
4,1964426564,Fri May 29 14:13:02 PDT 2009,NO_QUERY,suppskank,friday  hell yea .,"['friday', 'hell', 'yea']"
4,1691200053,Sun May 03 17:19:29 PDT 2009,NO_QUERY,ilikeoreos,At Dora/Uriel/Melodys new apartment  best part is it's right across the street!,"['dora', 'uriel', 'melodi', 'new', 'apart', 'best', 'part', 'right', 'across', 'street']"
4,1963049073,Fri May 29 12:07:29 PDT 2009,NO_QUERY,jebbie830,@meginaregentina story of my life right now babe... come home and we can wallow in our sorrows together ,"['meginaregentina', 'stori', 'life', 'right', 'babe', 'come', 'home', 'wallow', 'sorrow', 'togeth']"
4,1960695376,Fri May 29 08:21:55 PDT 2009,NO_QUERY,pinkfaery,Just finishing my break. Back off to work for hour 40minutes and then hometime. Love you Jase ,"['finish', 'break', 'back', 'work', 'hour', 'minut', 'hometim', 'love', 'jase']"
0,2263855858,Sun Jun 21 02:00:49 PDT 2009,NO_QUERY,pitrapetite,So sadly n got shocked see my baby little sis got violence from her BF..! ,"['sadli', 'n', 'got', 'shock', 'see', 'babi', 'littl', 'si', 'got', 'violenc', 'bf']"
4,1693630697,Sun May 03 23:12:00 PDT 2009,NO_QUERY,Coruscate2009,I'd forgotten how much fun it was to watch Transformers and Gundam Wing.  Gonna start on Shutter Island now.,"['forgotten', 'much', 'fun', 'wa', 'watch', 'transform', 'gundam', 'wing', 'gon', 'na', 'start', 'shutter', 'island']"
4,1834089446,Mon May 18 01:35:16 PDT 2009,NO_QUERY,sharonkparker,@soniachoquette Oh Snap! I wish I knew. I would have loved to attend. I just started tapping into you as a resource. Love the cards! ,"['soniachoquett', 'oh', 'snap', 'wish', 'knew', 'would', 'love', 'attend', 'start', 'tap', 'resourc', 'love', 'card']"
0,2251084298,Sat Jun 20 02:23:15 PDT 2009,NO_QUERY,nishajl,possibly just missed out on free Glasto tickets because it's so last minute and I have stuff organised. Gutted again. ,"['possibl', 'miss', 'free', 'glasto', 'ticket', 'becaus', 'last', 'minut', 'stuff', 'organis', 'gut']"
4,2059581772,Sat Jun 06 17:13:19 PDT 2009,NO_QUERY,TurnTo2news,@PenguinJanet I'm trying to decide between a new iPhone or a blackberry! ,"['penguinjanet', 'tri', 'decid', 'new', 'iphon', 'blackberri']"
0,2237676472,Fri Jun 19 06:11:19 PDT 2009,NO_QUERY,ChicagoBama,Is sad that she finally had to turn the air conditioning on @ home ,"['sad', 'final', 'turn', 'air', 'condit', 'home']"
4,2191373298,Tue Jun 16 05:08:18 PDT 2009,NO_QUERY,radiojayde,"@taeboqueen66 Needed a time-out but I'm back! Thanks for the love- good to be missed, girl! xo ","['taeboqueen', 'need', 'time', 'back', 'thank', 'love', 'good', 'miss', 'girl', 'xo']"
4,1980602947,Sun May 31 07:11:35 PDT 2009,NO_QUERY,lboroush,@franzia86 sooo jealous! try not to sing along too much during the show. ,"['franzia', 'sooo', 'jealou', 'tri', 'sing', 'along', 'much', 'dure', 'show']"
4,1978384784,Sat May 30 23:11:53 PDT 2009,NO_QUERY,NBBROX,just got home form the party!!! had an AWESOME time....laughed at my brother doing the &quot;macarena&quot;...lol ,"['got', 'home', 'form', 'parti', 'awesom', 'time', 'laugh', 'brother', 'quot', 'macarena', 'quot', 'lol']"
0,1982141605,Sun May 31 10:36:38 PDT 2009,NO_QUERY,StormClaudi,"Why won't my picture show???   Oh well, I'll get to see my &quot;Caro Kellan&quot; on TV tonight with &quot;Sexiness is a Warm Rob&quot; and T!","['whi', 'pictur', 'show', 'oh', 'well', 'get', 'see', 'quot', 'caro', 'kellan', 'quot', 'tv', 'tonight', 'quot', 'sexi', 'warm', 'rob', 'quot']"
4,2190043684,Tue Jun 16 01:36:25 PDT 2009,NO_QUERY,eyzan,I've put twitter in my blog! Cool ,"['put', 'twitter', 'blog', 'cool']"
0,2189050202,Mon Jun 15 23:07:46 PDT 2009,NO_QUERY,_stineviv,i can't sleep. i wish nicky didn't go to bed ,"['sleep', 'wish', 'nicki', 'go', 'bed']"
0,2248232183,Fri Jun 19 20:18:11 PDT 2009,NO_QUERY,LPrecords,"#LOFNOTC now that we're getting to be a trending, I'm getting burnt out ","['lofnotc', 'get', 'trend', 'get', 'burnt']"
0,1990368654,Mon Jun 01 04:40:42 PDT 2009,NO_QUERY,holyschmoke,@nell_xo Not been there since April  lambs http://ow.ly/alvy cows next to cuz's hse http://ow.ly/alvE &amp; mini horses!  http://ow.ly/alvG,"['nell', 'xo', 'sinc', 'april', 'lamb', 'cow', 'next', 'cuz', 'hse', 'amp', 'mini', 'hors']"
4,2002411368,Tue Jun 02 04:08:02 PDT 2009,NO_QUERY,bgevedon,holy shit.. Its way too fucking earlyyy... Howeverrrr.... TLFG! Efff yaaaaa ,"['holi', 'shit', 'way', 'fuck', 'earlyyi', 'howeverrrr', 'tlfg', 'efff', 'yaaaaa']"
4,2175000102,Sun Jun 14 23:50:06 PDT 2009,NO_QUERY,slimkillz,the breeze feels nice  night everyonee.,"['breez', 'feel', 'nice', 'night', 'everyone']"
4,2063760732,Sun Jun 07 03:58:26 PDT 2009,NO_QUERY,Tabeline,"still awake, wonder why ","['still', 'awak', 'wonder', 'whi']"
4,1686121825,Sun May 03 03:52:29 PDT 2009,NO_QUERY,FSDS,@sweynh @robinmatthewfry she still looks good actually ,"['sweynh', 'robinmatthewfri', 'still', 'look', 'good', 'actual']"
0,2205011520,Wed Jun 17 03:43:28 PDT 2009,NO_QUERY,MoonUnit2004,@danluvisiart Why are you never on MSN anymore! I am here waiting to talk to you and BAM you are gone ,"['danluvisiart', 'whi', 'never', 'msn', 'anymor', 'wait', 'talk', 'bam', 'gone']"
0,2213431595,Wed Jun 17 15:21:54 PDT 2009,NO_QUERY,iamdelle,"And I'm going mad. My gym shoes are in storage. I planned to get back into my running routine tonite, so much for that ","['go', 'mad', 'gym', 'shoe', 'storag', 'plan', 'get', 'back', 'run', 'routin', 'tonit', 'much']"
4,1559130237,Sun Apr 19 10:20:19 PDT 2009,NO_QUERY,MsCrissy,@ZachHump wassup.. I'm chillllllllll ,"['zachhump', 'wassup', 'chillllllllll']"
4,1995939724,Mon Jun 01 14:16:59 PDT 2009,NO_QUERY,musick_fan,Taking a break at practice. I love her so much. ,"['take', 'break', 'practic', 'love', 'much']"
4,1554016470,Sat Apr 18 15:50:21 PDT 2009,NO_QUERY,caylaann,"Went to Lake Winnie with Michael, Jessica, Tony, Mandy, and Tessah. It was fun. ","['went', 'lake', 'winni', 'michael', 'jessica', 'toni', 'mandi', 'tessah', 'wa', 'fun']"
4,1881338105,Fri May 22 04:21:59 PDT 2009,NO_QUERY,craiggav,@BleuMuze Thanks. ,"['bleumuz', 'thank']"
4,2064797719,Sun Jun 07 07:11:37 PDT 2009,NO_QUERY,FADKOG,@JenMaselli Is she sneaking out and going to raves in the middle of the night? Or do strange little emo boys come lurking around for her? ,"['jenmaselli', 'sneak', 'go', 'raf', 'middl', 'night', 'strang', 'littl', 'emo', 'boy', 'come', 'lurk', 'around']"
0,2190746871,Tue Jun 16 03:36:43 PDT 2009,NO_QUERY,allyouzombies,@jusadbella i stand by my frankie love.  and now i really don't know who to back,"['jusadbella', 'stand', 'franki', 'love', 'realli', 'know', 'back']"
4,1980376456,Sun May 31 06:33:41 PDT 2009,NO_QUERY,codycogar,last night was really good ,"['last', 'night', 'wa', 'realli', 'good']"
0,2175878971,Mon Jun 15 02:15:43 PDT 2009,NO_QUERY,steamedbeetle,"Had 12 solid hours today. Woke up 2.45, ate lunch and ate frozen Great Apple Thing with milk while watching stardust. Now my head hurts ","['solid', 'hour', 'today', 'woke', 'ate', 'lunch', 'ate', 'frozen', 'great', 'appl', 'thing', 'milk', 'watch', 'stardust', 'head', 'hurt']"
0,2069941269,Sun Jun 07 16:48:44 PDT 2009,NO_QUERY,TruSounz,Sunday Confession on behalf of me and Lebron: the lakers are the best TEAM in the NBA this year   man It hurts to say that,"['sunday', 'confess', 'behalf', 'lebron', 'laker', 'best', 'team', 'nba', 'thi', 'year', 'man', 'hurt', 'say']"
0,2218527489,Wed Jun 17 22:38:49 PDT 2009,NO_QUERY,liisachang,Going to sleep after two discs of one tree hill. Way too much crying in one night ,"['go', 'sleep', 'two', 'disc', 'one', 'tree', 'hill', 'way', 'much', 'cri', 'one', 'night']"
4,1557336906,Sun Apr 19 03:29:10 PDT 2009,NO_QUERY,VioletsCRUK,@linehan Lol Oh right - don't worry we won't make you the official Tweeter-upperer organiser. Hope the hangover is better later. ,"['linehan', 'lol', 'oh', 'right', 'worri', 'make', 'offici', 'tweeter', 'upper', 'organis', 'hope', 'hangov', 'better', 'later']"
0,2005537496,Tue Jun 02 09:50:19 PDT 2009,NO_QUERY,treesmurf11,"Facebook functions for DSi, cool. I'm liking this user generated segment, oh wait, she said no more on that ","['facebook', 'function', 'dsi', 'cool', 'like', 'thi', 'user', 'gener', 'segment', 'oh', 'wait', 'said']"
4,2013509585,Tue Jun 02 22:51:07 PDT 2009,NO_QUERY,TragicPixels,Adding new collage sheets ,"['ad', 'new', 'collag', 'sheet']"
0,2326593928,Thu Jun 25 07:15:07 PDT 2009,NO_QUERY,Andilliana,"@smileylady seeing the blue sky is torturous..and then don't u know it,come wkend it'll rain ","['smileyladi', 'see', 'blue', 'sky', 'tortur', 'u', 'know', 'come', 'wkend', 'rain']"
4,2066084133,Sun Jun 07 09:51:30 PDT 2009,NO_QUERY,thebeanboy23,"If your at Britney as well as me tonight, have fun! I'm in the 02 lounge ","['britney', 'well', 'tonight', 'fun', 'loung']"
0,2211456434,Wed Jun 17 12:52:39 PDT 2009,NO_QUERY,Melig123,@JASONNIAD Shut up. PS Chris johnson was walking around with a cane yesterday. I asked him if he was taking classes but he didn't get it ,"['jasonniad', 'shut', 'p', 'chri', 'johnson', 'wa', 'walk', 'around', 'cane', 'yesterday', 'ask', 'wa', 'take', 'class', 'get']"
4,2190526700,Tue Jun 16 02:59:15 PDT 2009,NO_QUERY,ForevaPrettyE,REGENT$ 2DAY . &amp; ' I AINT GON LIE IM TYPE WORRIED LMAO.. WI$H ME LUCK DOE MY TWIGGA'S ,"['regent', 'day', 'amp', 'aint', 'gon', 'lie', 'im', 'type', 'worri', 'lmao', 'wi', 'h', 'luck', 'doe', 'twigga']"
4,2050227889,Fri Jun 05 18:17:44 PDT 2009,NO_QUERY,TheAppAddict,Bonfire!!  I want a cookie.,"['bonfir', 'want', 'cooki']"
4,2190655606,Tue Jun 16 03:21:15 PDT 2009,NO_QUERY,amgypsytown,@CodySIO the 7 of us are still waiting ,"['codysio', 'u', 'still', 'wait']"
4,2065888864,Sun Jun 07 09:29:19 PDT 2009,NO_QUERY,toysrevil,Sunday-cheers for the retweets @TroyStith @Lunabee_art ,"['sunday', 'cheer', 'retweet', 'troystith', 'lunabe', 'art']"
0,1691815352,Sun May 03 18:40:07 PDT 2009,NO_QUERY,zipkicker,Bed time. Back to reality ,"['bed', 'time', 'back', 'realiti']"
0,2241647497,Fri Jun 19 11:12:21 PDT 2009,NO_QUERY,DonnaKat,"@jhillstephens I bought M&amp;M's at the store today, but I cannot find the cherry ones you keep raving about. ","['jhillstephen', 'bought', 'amp', 'store', 'today', 'find', 'cherri', 'one', 'keep', 'rave']"
0,1882807170,Fri May 22 07:31:08 PDT 2009,NO_QUERY,holleymzing,THANK GOD it's friday. i'm jealous of my boyfriend going to tahoe ,"['thank', 'god', 'friday', 'jealou', 'boyfriend', 'go', 'taho']"
0,2321631287,Wed Jun 24 21:20:06 PDT 2009,NO_QUERY,jaypagliaro,Texas lost the CWS ,"['texa', 'lost', 'cw']"
0,1691891577,Sun May 03 18:49:58 PDT 2009,NO_QUERY,likematrix,Wish there was Celtics Bulls game 8 today ,"['wish', 'wa', 'celtic', 'bull', 'game', 'today']"
0,2195494348,Tue Jun 16 11:12:21 PDT 2009,NO_QUERY,sydneypaige,"@FLIRcreative Totally - no way to go but up from there. And there's always snuggling with movies! Sorry, guys ","['flircr', 'total', 'way', 'go', 'alway', 'snuggl', 'movi', 'sorri', 'guy']"
4,1834507867,Mon May 18 03:12:03 PDT 2009,NO_QUERY,lhaugh,@captainparish sweet and the clan grows ,"['captainparish', 'sweet', 'clan', 'grow']"
0,1833539726,Sun May 17 23:36:55 PDT 2009,NO_QUERY,ubersaurus,Didn't make it to comic con due to car troubles. So lame  Upshot: Got my car back! Just about ready to be on the road again!,"['make', 'comic', 'con', 'due', 'car', 'troubl', 'lame', 'upshot', 'got', 'car', 'back', 'readi', 'road']"
4,1984276303,Sun May 31 14:47:18 PDT 2009,NO_QUERY,cassi_yo,@JillianKeener nope...it was out in the country..at night..so def. not me..lol..goin home tomarrow! .Yay!.. ,"['jilliankeen', 'nope', 'wa', 'countri', 'night', 'def', 'lol', 'goin', 'home', 'tomarrow', 'yay']"
4,2051266821,Fri Jun 05 21:24:44 PDT 2009,NO_QUERY,bobafettm,Totally engine running life is 304 hours and 59 minutes and 31 seconds of total fun!  I enjoy the ECU read-outs! Haha #Lotus #Exige,"['total', 'engin', 'run', 'life', 'hour', 'minut', 'second', 'total', 'fun', 'enjoy', 'ecu', 'read', 'haha', 'lotu', 'exig']"
0,2045690889,Fri Jun 05 11:05:41 PDT 2009,NO_QUERY,ivanawonderland,i miss my boyfriend terribly   and i want this rain/shitty weather to GO AWAY!,"['miss', 'boyfriend', 'terribl', 'want', 'thi', 'rain', 'shitti', 'weather', 'go', 'away']"
4,1676339652,Fri May 01 21:45:29 PDT 2009,NO_QUERY,dstructvcupcake,Watching Andrew Kennedy standup on Comedy Central. &quot;Its bloody brilliant!&quot; ,"['watch', 'andrew', 'kennedi', 'standup', 'comedi', 'central', 'quot', 'bloodi', 'brilliant', 'quot']"
0,1972275151,Sat May 30 08:55:08 PDT 2009,NO_QUERY,joshwinton,Out in Hallendale Beach sitting next to a beautiful pool that is beachside because lightning is permitting no one to enter it. ,"['hallendal', 'beach', 'sit', 'next', 'beauti', 'pool', 'beachsid', 'becaus', 'lightn', 'permit', 'one', 'enter']"
4,1971466996,Sat May 30 07:10:48 PDT 2009,NO_QUERY,MelanieZueger,"Good Morning! Finally the weekend! My goal: Listen to music, play video games, and SLEEP!!! ","['good', 'morn', 'final', 'weekend', 'goal', 'listen', 'music', 'play', 'video', 'game', 'sleep']"
4,1978011496,Sat May 30 22:13:24 PDT 2009,NO_QUERY,hollyhalvorsen,@BryanGwin @SiahWalker @NatePWelch @matty_clark U GUYS WILL NOT GUESS WHT I JUST SAW- u in AP#243! Why didnt I see this before?! ,"['bryangwin', 'siahwalk', 'natepwelch', 'matti', 'clark', 'u', 'guy', 'guess', 'wht', 'saw', 'u', 'ap', 'whi', 'didnt', 'see', 'thi', 'befor']"
0,2047045518,Fri Jun 05 13:04:12 PDT 2009,NO_QUERY,msnye,awwwww man my TCBY is damn near gone n I want anutha one... ~tears~  what am I gonna do its only in Stamford,"['man', 'tcbi', 'damn', 'near', 'gone', 'n', 'want', 'anutha', 'one', 'tear', 'gon', 'na', 'onli', 'stamford']"
4,2060190889,Sat Jun 06 18:26:06 PDT 2009,NO_QUERY,alimath13,Party on the lawn ,"['parti', 'lawn']"
0,1823622093,Sat May 16 22:29:07 PDT 2009,NO_QUERY,luckyod,addicted to dramas...i have to stop watching them continually...make self tired and not doing things have to do.. ,"['addict', 'drama', 'stop', 'watch', 'continu', 'make', 'self', 'tire', 'thing']"
4,1993993166,Mon Jun 01 11:14:43 PDT 2009,NO_QUERY,shanajaca,@feltbeats Congratzz your site deserves it keep up the good work and sorry about the post i did Misha i didnt know  XX,"['feltbeat', 'congratzz', 'site', 'deserv', 'keep', 'good', 'work', 'sorri', 'post', 'misha', 'didnt', 'know', 'xx']"
0,1985612060,Sun May 31 17:26:25 PDT 2009,NO_QUERY,Kelsey_Erin,I just watched a woman lose her husband on TV. Wonderful... That makes me feel a whole lot better... ,"['watch', 'woman', 'lose', 'husband', 'tv', 'wonder', 'make', 'feel', 'whole', 'lot', 'better']"
0,2069954570,Sun Jun 07 16:50:14 PDT 2009,NO_QUERY,lousteggals,@charltonbrooker well said.  There's word that Nick Griffin has won his seat too.  ,"['charltonbrook', 'well', 'said', 'word', 'nick', 'griffin', 'ha', 'hi', 'seat']"
0,2257845239,Sat Jun 20 14:59:18 PDT 2009,NO_QUERY,Djoia,http://twitpic.com/7xysr - I miss summer ,"['miss', 'summer']"
0,2221297074,Thu Jun 18 05:06:35 PDT 2009,NO_QUERY,mignoncakeface,"@Lilylauren well i ring mine, but the whole battery gone flat thing is a problem!  iPhone isn't going to fix that ","['lilylauren', 'well', 'ring', 'mine', 'whole', 'batteri', 'gone', 'flat', 'thing', 'problem', 'iphon', 'go', 'fix']"
4,1827535551,Sun May 17 10:55:06 PDT 2009,NO_QUERY,RoothieRaWr,@brokenipod Guitar hero rocks  Even tho i haven't played it in ages :l I miss it :[ Stoopid revision �-�,"['brokenipod', 'guitar', 'hero', 'rock', 'even', 'tho', 'play', 'age', 'l', 'miss', 'stoopid', 'revis']"
4,2190538234,Tue Jun 16 03:01:00 PDT 2009,NO_QUERY,reshwindblade,Wow Opera Unite is one of the most discussed stuff in Twitter today ,"['wow', 'opera', 'unit', 'one', 'discuss', 'stuff', 'twitter', 'today']"
0,2002672783,Tue Jun 02 04:52:03 PDT 2009,NO_QUERY,littlebitlil,@cleaninggirl  my sympathies for your friend. Sausages must save the world!!,"['cleaninggirl', 'sympathi', 'friend', 'sausag', 'must', 'save', 'world']"
0,2326131303,Thu Jun 25 06:35:50 PDT 2009,NO_QUERY,kimthefaerie,Don't you hate waking up and suddenly realizing you had a bad dream during the night? ,"['hate', 'wake', 'suddenli', 'realiz', 'bad', 'dream', 'dure', 'night']"
0,2176722000,Mon Jun 15 04:35:50 PDT 2009,NO_QUERY,xoxoeileen,Last day of highschool. ,"['last', 'day', 'highschool']"
4,1691308652,Sun May 03 17:34:18 PDT 2009,NO_QUERY,amiemccarron,Yes http://twtvite.com/0gvsea #twtvite #akljulytweetup nothing like being organised well in advance ,"['ye', 'twtvite', 'akljulytweetup', 'noth', 'like', 'organis', 'well', 'advanc']"
0,2062683062,Sat Jun 06 23:58:26 PDT 2009,NO_QUERY,katreng,attack of the allergies  http://plurk.com/p/z0mtz,"['attack', 'allergi']"
0,2206340942,Wed Jun 17 06:23:31 PDT 2009,NO_QUERY,beautifulchaos4,Is sad that she has been so freakin busy lately ,"['sad', 'ha', 'freakin', 'busi', 'late']"
4,2004626373,Tue Jun 02 08:29:41 PDT 2009,NO_QUERY,heebiejay,Better wrap this up now. Hope you guys are having an ohsome summer ,"['better', 'wrap', 'thi', 'hope', 'guy', 'ohsom', 'summer']"
4,1687184944,Sun May 03 08:00:35 PDT 2009,NO_QUERY,robbievenezia,"Off to work, it's only a half-day! ","['work', 'onli', 'half', 'day']"
0,2205777476,Wed Jun 17 05:25:25 PDT 2009,NO_QUERY,Andrew_Mogford,Trying to decide whether to accept flat or not. Horrible decision to make ,"['tri', 'decid', 'whether', 'accept', 'flat', 'horribl', 'decis', 'make']"
0,1981236209,Sun May 31 08:43:24 PDT 2009,NO_QUERY,sk1995,hahaha math exam was shit ,"['hahaha', 'math', 'exam', 'wa', 'shit']"
4,1958096554,Fri May 29 02:38:58 PDT 2009,NO_QUERY,MarianCraig,Having a lazy Friday  Off school til Thursday the 4th,"['lazi', 'friday', 'school', 'til', 'thursday', 'th']"
0,2204351814,Wed Jun 17 01:59:41 PDT 2009,NO_QUERY,MochaMoneybags,@princess_sassy8 Hell and LONG its still winter here! i have on a freakin flannel robe ,"['princess', 'sassi', 'hell', 'long', 'still', 'winter', 'freakin', 'flannel', 'robe']"
0,1573689596,Tue Apr 21 02:22:44 PDT 2009,NO_QUERY,markbrown83,@NicolaHerbert goggul. Bad busy day today!  xx,"['nicolaherbert', 'goggul', 'bad', 'busi', 'day', 'today', 'xx']"
4,2067721635,Sun Jun 07 12:50:37 PDT 2009,NO_QUERY,SoulfulJenn,Carlos just got home from prom last night.. ,"['carlo', 'got', 'home', 'prom', 'last', 'night']"
0,2215080729,Wed Jun 17 17:38:51 PDT 2009,NO_QUERY,servas_gschaeft,i really wish i could find out what's causing my stomach issues  i'm so sick of the pains!!,"['realli', 'wish', 'could', 'find', 'caus', 'stomach', 'issu', 'sick', 'pain']"
0,2051148077,Fri Jun 05 19:57:04 PDT 2009,NO_QUERY,msroest,@mpinheir yah it was wicked ,"['mpinheir', 'yah', 'wa', 'wick']"
4,2061758563,Sat Jun 06 21:33:03 PDT 2009,NO_QUERY,Carissa_Rae,I have the cutest niece ever!!   http://twitpic.com/6t570,"['cutest', 'niec', 'ever']"
0,2221394932,Thu Jun 18 05:18:04 PDT 2009,NO_QUERY,poohketchix,"@louisecal nagkaassembly kahapon. si t.feny mismo nagsabi. pagnakitaan, icconfiscate tas di na ibabalik. kahit ano, maski commuters. tsk. ","['louisec', 'nagkaassembl', 'kahapon', 'si', 'feni', 'mismo', 'nagsabi', 'pagnakitaan', 'icconfisc', 'ta', 'di', 'na', 'ibabalik', 'kahit', 'ano', 'maski', 'commut', 'tsk']"
4,1832374889,Sun May 17 20:42:14 PDT 2009,NO_QUERY,meggytron,"@thisisbree yeah, i thought it would get bigger, but it was fine.  It was small; nothing fell.  Everything's fine. ","['thisisbre', 'yeah', 'thought', 'would', 'get', 'bigger', 'wa', 'fine', 'wa', 'small', 'noth', 'fell', 'everyth', 'fine']"
4,1973912289,Sat May 30 12:04:34 PDT 2009,NO_QUERY,spencerlaurennn,Listening to @therealsavannah on radio disney ,"['listen', 'therealsavannah', 'radio', 'disney']"
0,1957376424,Fri May 29 00:18:41 PDT 2009,NO_QUERY,Celz29,ok so i'm a lil happier now.. i hope i fixd my emails.. hope they weren't hacked although it seemed really suspicious!! ,"['ok', 'lil', 'happier', 'hope', 'fixd', 'email', 'hope', 'hack', 'although', 'seem', 'realli', 'suspici']"
0,2054053245,Sat Jun 06 06:26:11 PDT 2009,NO_QUERY,SongBird502,"at work, so i'll have to chat later. ","['work', 'chat', 'later']"
0,2237559605,Fri Jun 19 06:00:14 PDT 2009,NO_QUERY,LoveTruck,@skittlelipsmack i know.sucks.i didn't see you dismissal! ,"['skittlelipsmack', 'know', 'suck', 'see', 'dismiss']"
4,2185620793,Mon Jun 15 17:39:23 PDT 2009,NO_QUERY,Ambershine29,@mnrmg OMG So Hot!...I could go on and on about those two docs but I'll spare you....They are JUST SO F'able!!!!! K...I'm done ,"['mnrmg', 'omg', 'hot', 'could', 'go', 'two', 'doc', 'spare', 'f', 'abl', 'k', 'done']"
4,1832392594,Sun May 17 20:43:48 PDT 2009,NO_QUERY,GenevieveAlix,@JuliaLight One paper and then I'm free ,"['julialight', 'one', 'paper', 'free']"
4,1999729781,Mon Jun 01 20:43:10 PDT 2009,NO_QUERY,kato66,@Sugarwilla I can live with that.. oh yes.. Don't drink the water ,"['sugarwilla', 'live', 'oh', 'ye', 'drink', 'water']"
4,2059650288,Sat Jun 06 17:21:33 PDT 2009,NO_QUERY,Twinnadryl,@myagxxx I see u made it. Don't hurt'em too bad out there. They already out of the playoffs lmfao ,"['myagxxx', 'see', 'u', 'made', 'hurt', 'em', 'bad', 'alreadi', 'playoff', 'lmfao']"
4,2187068881,Mon Jun 15 19:44:42 PDT 2009,NO_QUERY,carlos232,Comiendo froot loops mientras veo grey's anatomy ,"['comiendo', 'froot', 'loop', 'mientra', 'veo', 'grey', 'anatomi']"
